Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Subject,Grouperis,Series_title_1,Series_title_2,Series_title_3,Series_title_4
WTSQSFE9CA,202009,2934321,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CA,202012,2929359,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CA,202103,295001,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CA,202106,2830792,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CA,202109,3145125,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CA,202112,3291887,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CA,202203,3426704,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CA,202206,3575452,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CA,202209,3778962,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFE9CS,199503,1485336,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199506,1485133,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199509,1487819,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199512,1494669,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199603,1430113,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199606,1414777,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199609,1519851,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199612,1466725,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199703,1487059,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199706,1532875,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199709,1658614,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199712,1729751,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199803,1796993,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199806,1787371,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199809,1858198,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199812,1781614,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199903,1689287,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199906,1728435,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199909,1783551,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,199912,1770783,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200003,1771992,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200006,1845377,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200009,2001831,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200012,2038422,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200103,1980052,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200106,1957482,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200109,2043056,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200112,1966557,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200203,202681,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200206,1985296,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200209,2170646,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200212,197544,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200303,2035457,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200306,1950953,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200309,1987009,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200312,1930566,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200403,1960896,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200406,2054646,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200409,2014321,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200412,195289,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200503,1974273,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200506,1991557,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200509,2046716,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200512,2129047,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200603,2147904,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200606,2134077,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200609,2214857,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200612,21771,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200703,2196845,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200706,2140531,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200709,2252239,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200712,2259527,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200803,2262963,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200806,2376919,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200809,2487247,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200812,2477102,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200903,2443047,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200906,2351373,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
WTSQSFE9CS,200909,2260758,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Total stocks,Current prices,Seasonally adjusted
